"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Zm00001eb001630",20.6010334225092,-1.71530918564887e-07,0.00144269237943694,0.899136923739806,0.999696369640647
"Zm00001eb001640",693.283385555587,-1.36830858515273e-05,0.00144272418323083,0.810162732994573,0.999696369640647
"Zm00001eb001650",833.765921076059,-1.11891465308005e-06,0.00144269163221847,0.66827463526475,0.999696369640647
"Zm00001eb001670",449.381638589474,-9.35846461370899e-06,0.0014426031582907,0.286459485940921,0.999696369640647
"Zm00001eb001680",715.191267722964,8.0558920101882e-06,0.0014426472624559,0.673634219535335,0.999696369640647
"Zm00001eb001700",233.010868399367,5.29006519206882e-06,0.00144268509091947,0.108350553199186,0.816112835091806
"Zm00001eb001710",233.380518888488,-2.82148756842895e-06,0.00144267630658999,0.45802550384172,0.999696369640647
"Zm00001eb001720",29.4236706820877,2.77414221653099e-07,0.00144269110067581,0.872131718668925,0.999696369640647
"Zm00001eb001760",27.6139718753169,-4.54778476758822e-06,0.0014426796745742,0.0974506620371662,0.790162806778029
"Zm00001eb001770",441.969772902958,-5.4835001550753e-07,0.00144269352235026,0.601085178870193,0.999696369640647
"Zm00001eb001780",166.332094506893,-2.66500478222609e-06,0.00144268791606647,0.277635420787066,0.999696369640647
"Zm00001eb001800",5.73523752051122,-1.62105365879526e-06,0.00144268672266476,0.521027379249136,0.999696369640647
"Zm00001eb001810",190.394170457342,-1.0727027557318e-05,0.0014426425696015,0.137791927170591,0.879841607118411
"Zm00001eb001820",17.7298483972999,4.13666672853739e-06,0.00144268671137318,0.148410500378847,0.898266609565297
"Zm00001eb001830",466.235175077491,-3.68442802341534e-06,0.00144269459051811,0.682001931365779,0.999696369640647
"Zm00001eb001840",2145.45270559386,-1.18102623732211e-07,0.00144269145337674,0.935305170127174,0.999696369640647
"Zm00001eb001860",748.418071890467,-2.32372254487893e-06,0.00144266654260394,0.612645473607434,0.999696369640647
"Zm00001eb001870",382.625605628568,4.17118577555386e-06,0.00144263394947848,0.0283477871351895,0.487956610226049
"Zm00001eb001880",284.238921406627,-3.96732130917004e-06,0.0014426595071118,0.449971910637144,0.999696369640647
"Zm00001eb001890",307.575504732418,2.0746794008048e-06,0.00144268104588281,0.526360183250652,0.999696369640647
"Zm00001eb001900",173.711812596219,1.32825590721471e-06,0.00144268249797432,1.52980223968373e-05,0.00319081975761561
"Zm00001eb001910",395.952879055027,-7.9174659949782e-07,0.00144262078632119,0.912744531750323,0.999696369640647
"Zm00001eb001920",5.05300708038598,2.29689314540634e-06,0.00144268683443142,0.369260147335765,0.999696369640647
"Zm00001eb001940",833.062840109618,-6.70725825080936e-06,0.00144269637421864,0.703246598853759,0.999696369640647
"Zm00001eb001950",1550.31590035064,-7.95929268364562e-07,0.00144269270309702,0.546871160712639,0.999696369640647
"Zm00001eb001960",19.194105046924,-1.3878099285731e-06,0.00144269362643965,0.223050899736894,0.988671591224214
"Zm00001eb001970",32.626101726373,-2.00012869199726e-06,0.00144269320108628,0.144386073628185,0.891476281651758
"Zm00001eb001980",167.261222459155,4.70090131236609e-06,0.0014426871904621,0.108470358651549,0.816707554504842
"Zm00001eb001990",6.27048442456645,1.87406693898641e-07,0.00144269273276146,0.887322414092752,0.999696369640647
"Zm00001eb002000",262.572185070786,1.30623734999178e-05,0.00144250979069726,0.190791666203203,0.950972568781717
"Zm00001eb002010",96.5085194608034,4.7021520516953e-07,0.0014426896198328,0.816230286399123,0.999696369640647
"Zm00001eb002020",247.397744635613,-3.92342090375091e-07,0.00144268636155065,0.873124103601462,0.999696369640647
"Zm00001eb002030",73.3597528962957,-4.32426034018959e-07,0.00144269231162705,0.756483378841494,0.999696369640647
"Zm00001eb002040",237.968848368861,-2.68252812984047e-06,0.00144268649625105,0.771922759061812,0.999696369640647
"Zm00001eb002060",2858.62769436184,-4.53668563581116e-07,0.00144249743683571,0.968989046524046,0.999696369640647
"Zm00001eb002070",114.584269806063,1.45197535092117e-06,0.00144267042447679,0.73301303622972,0.999696369640647
"Zm00001eb002080",6.58048224122057,3.29525287241235e-06,0.00144268157695184,0.327574714399483,0.999696369640647
"Zm00001eb002090",173.352205149062,1.48349505261019e-06,0.00144266297614442,0.59585818410901,0.999696369640647
"Zm00001eb002100",290.147863038915,3.7294831053623e-05,0.00144293095561333,0.75219291440145,0.999696369640647
"Zm00001eb002170",280.710290873713,-3.90227282758101e-06,0.00144268915893977,0.845065295198825,0.999696369640647
"Zm00001eb002180",437.382667851622,-1.88173508362741e-05,0.00144273568208727,0.340374710461004,0.999696369640647
"Zm00001eb002190",220.812963230882,-1.62039381828283e-06,0.00144269365720172,0.168309497652283,0.923891198447755
"Zm00001eb002200",27.9792758098983,2.34146696834298e-06,0.0014426826720505,0.450581881856507,0.999696369640647
"Zm00001eb002220",1031.15957572299,-1.73314452223149e-06,0.00144264883775227,0.764059273370221,0.999696369640647
"Zm00001eb002240",31.2910211261169,2.40640755104493e-06,0.00144268155031657,0.461292037612147,0.999696369640647
"Zm00001eb002250",69.7573170104475,-8.36357892692796e-07,0.00144269103667022,0.625007518528045,0.999696369640647
"Zm00001eb002260",656.332236119652,-1.18949262591909e-06,0.00144264929603138,0.829144055720236,0.999696369640647
"Zm00001eb002270",21358.9198251746,-8.76568420377585e-07,0.00144269331813905,0.445432503098732,0.999696369640647
"Zm00001eb002290",3.06434331058749,-7.3436010833762e-07,0.00144269210813979,0.616835250813576,0.999696369640647
"Zm00001eb002300",2.67854150103159,5.90792825103939e-07,0.00144269424650561,0.464604102346489,0.999696369640647
"Zm00001eb002310",5.82750458577079,2.99021324727137e-07,0.00144269343660075,0.0481153057437816,0.596266723498851
"Zm00001eb002320",543.594121259593,1.4976905087028e-06,0.00144263742145805,0.713658423765967,0.999696369640647
"Zm00001eb002330",7.9936214698037,4.4002683128396e-06,0.001442686907364,0.127726730925223,0.86158108355243
"Zm00001eb002380",24.8808208530587,-4.6969712762072e-07,0.00144269349859059,0.657102010593305,0.999696369640647
"Zm00001eb002420",660.781529863962,-5.58150356788138e-06,0.00144267368936241,0.203860749663781,0.969165921398919
"Zm00001eb002430",484.265915927575,-2.75125701173654e-06,0.00144266267008699,0.575744468488255,0.999696369640647
"Zm00001eb002440",148.960695855601,-3.21305776425238e-06,0.00144269318638624,0.522152403450252,0.999696369640647
"Zm00001eb002450",168.910935142867,6.53011213777364e-06,0.00144268055115228,0.0333985433955848,0.519880486913201
"Zm00001eb002460",167.976080951701,3.97862087829025e-06,0.00144266062286836,0.444403075458975,0.999696369640647
"Zm00001eb002470",188.867662650383,-8.5575603783391e-06,0.00144269888602439,0.725525713698081,0.999696369640647
"Zm00001eb002480",11.3546626297325,-3.06454698138517e-07,0.00144269314375487,0.790419681963275,0.999696369640647
"Zm00001eb002490",445.51524485873,-3.49394819932973e-06,0.00144267464800082,0.384836545497088,0.999696369640647
"Zm00001eb002510",1897.5622392605,-2.42916553590944e-07,0.00144269393991893,0.775770748599527,0.999696369640647
"Zm00001eb002520",486.788654627835,-1.16411991819282e-05,0.00144271238306385,0.937320732651839,0.999696369640647
"Zm00001eb002530",1025.00902360842,4.72069416953559e-06,0.00144263187781782,0.498255946839711,0.999696369640647
"Zm00001eb002540",117.884843211554,-5.53241359222245e-06,0.00144259177030256,0.531807710565166,0.999696369640647
"Zm00001eb002550",182.115941227751,-9.9324907122399e-06,0.00144265967548346,0.105677370193657,0.810134988028253
"Zm00001eb002560",379.061682297369,-6.18542316502681e-06,0.0014426950049429,0.934973136400881,0.999696369640647
"Zm00001eb002570",150.525250220421,-2.6328089598271e-06,0.00144267073927609,0.538147027850457,0.999696369640647
"Zm00001eb002590",153.139686653058,6.63921645045923e-06,0.00144269203299759,0.0181627102047786,0.391775334964014
"Zm00001eb002600",4.10268756438716,1.95854996013343e-06,0.00144269409464795,0.0848664752589416,0.749093152781131
"Zm00001eb002610",204.475952958633,-7.8463222376195e-06,0.00144268122692978,0.486754481333919,0.999696369640647
"Zm00001eb002620",2423.11984754566,-4.45870803871367e-06,0.00144269481154183,0.00862823237436793,0.262362880899007
"Zm00001eb002640",850.759824598064,-4.90310874561365e-06,0.00144268191473835,0.400123331944485,0.999696369640647
"Zm00001eb002660",39.1846349019662,-4.94006552508277e-06,0.00144269397759364,0.0132921934459489,0.336025467421191
"Zm00001eb002680",285.964841005298,9.50346052809408e-07,0.00144269017253654,0.608972884506058,0.999696369640647
"Zm00001eb002690",397.266380676842,-4.49689286781188e-06,0.00144269360004162,0.0202561401974066,0.414582676686728
"Zm00001eb002700",20.8768906204058,-1.34466716905288e-06,0.00144269171870822,0.405404827617519,0.999696369640647
"Zm00001eb002720",18.6225849801561,4.5039891843133e-07,0.00144269092534424,0.795068037613542,0.999696369640647
"Zm00001eb002730",15.3644301392143,-8.59192719840188e-07,0.0014426936293581,0.415841995100782,0.999696369640647
"Zm00001eb002740",446.44071432687,-5.56770772144474e-06,0.00144269014497005,0.0426192409101485,0.570667915387585
"Zm00001eb002780",426.727074463943,-2.71168741285216e-07,0.0014426936016391,0.762604090793071,0.999696369640647
"Zm00001eb002790",528.232587710404,-5.30106210771002e-07,0.00144269357126102,0.605930144288434,0.999696369640647
"Zm00001eb002800",342.460709149061,-8.79017285371004e-07,0.00144269406891836,0.249530573879135,0.999696369640647
"Zm00001eb002810",484.119710705338,2.9087984338955e-06,0.00144268314681113,0.350951253873633,0.999696369640647
"Zm00001eb002820",229.283270508593,2.78966865236496e-06,0.00144267528851761,0.997394573540149,0.999696369640647
"Zm00001eb002830",191.844356580124,1.04153837158483e-06,0.0014426927004326,0.447376504020016,0.999696369640647
"Zm00001eb002840",13.5981039042047,2.88111503245459e-06,0.00144269159451986,0.131969686432212,0.86775018871002
"Zm00001eb002850",604.049368109341,-6.23526307836709e-07,0.00144268179311136,0.838003057035024,0.999696369640647
"Zm00001eb002860",3.67626925423294,8.10950662558748e-07,0.00144269450306722,0.147152065543538,0.897705872060285
"Zm00001eb002870",114.147447458693,9.09098667497259e-07,0.00144268404624969,0.750283898968527,0.999696369640647
"Zm00001eb002910",14.7314786837032,-1.3081955022132e-07,0.00144269414458896,0.866938699905648,0.999696369640647
"Zm00001eb002920",76.0477324020581,2.74737590076213e-06,0.00144268180205339,0.397699393406642,0.999696369640647
"Zm00001eb002930",99.9841408571406,1.03532073257272e-05,0.00144270593055301,0.60833592600789,0.999696369640647
"Zm00001eb002940",166.560633748568,-2.47562764426012e-06,0.00144265018513199,0.665354457221667,0.999696369640647
"Zm00001eb002950",84.052304577388,-1.46107269029369e-06,0.0014426937380546,0.192622618234535,0.955385805055745
"Zm00001eb002960",2361.31329911961,-1.02153212195045e-05,0.00144270270967716,0.366610403710863,0.999696369640647
"Zm00001eb003000",256.163723408612,-6.02150700615397e-06,0.00144264422585307,0.348323142052339,0.999696369640647
"Zm00001eb003010",498.210067848905,-9.13481688732162e-06,0.00144264225806927,0.0410654089636999,0.562967200341486
"Zm00001eb003020",625.248795134584,-3.01897618006243e-05,0.00144283176561832,0.83691942567088,0.999696369640647
"Zm00001eb003030",550.661026026848,-1.28420365403575e-06,0.00144269084703914,0.473638926420646,0.999696369640647
"Zm00001eb003040",699.095573676732,1.14604125132147e-05,0.00144266333280248,0.0707792417686566,0.696951782624085
"Zm00001eb003050",9.49496374863233,8.90801834764781e-07,0.00144269374458199,0.0624721205146466,0.664861056868169
"Zm00001eb003070",604.018862337977,3.3112565210708e-06,0.0014426333200276,0.631903650972655,0.999696369640647
"Zm00001eb003080",1483.47514519381,-6.80906630257339e-07,0.00144269203954614,0.64423231087006,0.999696369640647
"Zm00001eb003090",14.21872896564,-1.45912598579685e-07,0.00144267930792344,0.964720596832181,0.999696369640647
"Zm00001eb003110",79.8171672940841,-2.96101137317543e-07,0.00144269152774927,0.849149916317614,0.999696369640647
"Zm00001eb003130",73.9722929461107,-1.50140643485024e-05,0.00144272132877943,0.453533676311369,0.999696369640647
"Zm00001eb003140",173.796397954506,6.14592529510317e-07,0.00144269163212069,0.702388382654611,0.999696369640647
"Zm00001eb003150",97.1510922647128,-1.17482670843282e-06,0.00144269252880737,1.02353648652533e-09,1.17399807562871e-06
"Zm00001eb003170",213.136008338191,-4.03604829774675e-06,0.00144269272580161,0.0396298705975027,0.556527173385073
"Zm00001eb003180",2487.13184491517,7.42588099432702e-05,0.00144363752605358,0.890020715584538,0.999696369640647
"Zm00001eb003190",265.420199843083,-2.14416248071288e-06,0.00144264261196321,0.72780923822213,0.999696369640647
"Zm00001eb003200",114.255322997732,-2.07184435446803e-06,0.00144269282672187,0.161428615118856,0.916822717638748
"Zm00001eb003210",24.2524680239738,-4.99496775400047e-07,0.0014426909823317,0.119216606864573,0.842264717382515
"Zm00001eb003220",49.9640292677716,-2.67796276763145e-07,0.00144269345488398,0.799029370365639,0.999696369640647
"Zm00001eb003230",18.6305704965662,-3.99195824496741e-07,0.00144269149633316,0.801760770335135,0.999696369640647
"Zm00001eb003240",76.5414850757351,1.44208588208122e-06,0.00144269405385998,0.159969143162928,0.915535191741946
"Zm00001eb003310",42.518432705573,6.066223164119e-06,0.00144267455746903,0.149735997095809,0.900762046544252
"Zm00001eb003330",27.9962911944203,4.2363107464308e-06,0.00144268475651037,0.175934100738722,0.934396357729788
"Zm00001eb003340",15.0991852787316,3.46787444418232e-06,0.00144266057507626,0.502672143194543,0.999696369640647
"Zm00001eb003350",1210.02028747842,7.33168268524099e-06,0.00144265921710587,0.286213226075062,0.999696369640647
"Zm00001eb003360",981.548935300326,9.27223413430804e-07,0.001442686756975,0.710568492145107,0.999696369640647
"Zm00001eb003400",13.436859302343,9.39868073398724e-07,0.00144268181142177,0.764291539805913,0.999696369640647
"Zm00001eb003420",686.398183342533,2.22528834149313e-06,0.00144267096151221,0.590201192312961,0.999696369640647
"Zm00001eb003440",6408.07881857495,1.38098453491365e-07,0.00144269240940318,0.928480134851565,0.999696369640647
"Zm00001eb003450",12.478193622054,-6.0421641941145e-07,0.00144269317088648,0.606140199094762,0.999696369640647
"Zm00001eb003460",44.1314975745896,-1.5356809471252e-06,0.001442689577045,0.00110827136186733,0.0759289635264441
"Zm00001eb003480",981.364875530746,-2.01749057538031e-06,0.00144268009494159,0.508160694846708,0.999696369640647
"Zm00001eb003490",1370.46349015603,8.62306665821308e-07,0.00144267948698689,0.679927615996434,0.999696369640647
"Zm00001eb003510",351.443808356542,3.2350408430365e-06,0.00144264156268723,0.713747232936843,0.999696369640647
"Zm00001eb003520",5.5272226014741,-2.96449232858185e-08,0.00144269308501232,0.978406904791067,0.999696369640647
"Zm00001eb003540",1164.17315999552,3.11562250126765e-06,0.00144268350592613,0.315966114534253,0.999696369640647
"Zm00001eb003550",602.339075592351,-1.12187830089693e-06,0.00144269086993294,0.749909323551778,0.999696369640647
"Zm00001eb003560",7.22483240558889,-5.42633497661901e-06,0.00144267725214084,0.179129482243737,0.937089140816458
