"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Zm00001eb001180",101.27751858264,-0.0201087265301231,0.0625141671346191,0.166322520811095,0.999954379829245
"Zm00001eb001190",73.0531460219561,0.000330644237467182,0.0593962259663797,0.93251695536101,0.999954379829245
"Zm00001eb001200",123.008905041637,-0.0297070454703744,0.0649878977585379,0.176526496869652,0.999954379829245
"Zm00001eb001220",14.822848027262,0.00732226830230413,0.0594746874667484,0.417250142831038,NA
"Zm00001eb001230",5.99617949714614,0.00601413103453411,0.0594713927950494,0.427228388588111,NA
"Zm00001eb001240",759.791255926561,-0.00109534091007903,0.0588956217925202,0.894275595445796,0.999954379829245
"Zm00001eb001260",277.749261123592,-0.00431938605432336,0.0593056097700826,0.541408589089742,0.999954379829245
"Zm00001eb001270",593.919650768989,-0.00179642552162686,0.0593953732507699,0.665064397474422,0.999954379829245
"Zm00001eb001280",100.939022355749,-0.0142729696317004,0.0589483034768703,0.417874559970041,0.999954379829245
"Zm00001eb001290",247.185194316733,0.0187154337795509,0.0600157127150815,0.331529104674493,0.999954379829245
"Zm00001eb001340",833.277445859978,0.00415865668620823,0.0584029104183708,0.735055399157258,0.999954379829245
"Zm00001eb001350",76.3480741546147,-0.0143831566841522,0.0583649871646382,0.450186961563365,0.999954379829245
"Zm00001eb001360",189.442727767004,-0.00858290294671817,0.0592942717958147,0.444445704162102,0.999954379829245
"Zm00001eb001370",1114.8688719475,-0.00122218584782111,0.0594638924824108,0.641800352642184,0.999954379829245
"Zm00001eb001400",583.739978227038,-0.00194629374809959,0.0588688743935804,0.823716198545714,0.999954379829245
"Zm00001eb001410",14.6969957858331,0.00185300842995501,0.0591215796285348,0.79499591166007,NA
"Zm00001eb001430",2746.53175016323,0.00528421480427864,0.0588295776876679,0.626519237557255,0.999954379829245
"Zm00001eb001440",97.5986843437269,-0.000161267580137409,0.0590520605807484,0.979618549214925,0.999954379829245
"Zm00001eb001460",646.167075392811,-0.00133700770035853,0.059424490411676,0.696738055857223,0.999954379829245
"Zm00001eb001470",49.9893696677754,-0.00126411195501796,0.0573514824912406,0.934131749532047,0.999954379829245
"Zm00001eb001490",280.347287403577,-3.07978747226438e-05,0.0592113775588042,0.991698504446838,0.999954379829245
"Zm00001eb001500",121.423817185455,0.00061799550776917,0.0593442128469773,0.893855629030447,0.999954379829245
"Zm00001eb001510",171.188997091814,-0.0121416348722015,0.0595417716217547,0.382829683433754,0.999954379829245
"Zm00001eb001520",10.099786580421,-0.00220582220010064,0.0592483134560279,0.717680987362159,NA
"Zm00001eb001530",92.3782417242492,-0.00520788397489105,0.0591463767963014,0.559907543058335,0.999954379829245
"Zm00001eb001550",23.2603844001068,0.0144885158537493,0.0612125716213413,0.159323044464233,0.999954379829245
"Zm00001eb001560",630.980415406492,-0.0093370852602591,0.0599730661310253,0.239736975638147,0.999954379829245
"Zm00001eb001570",1445.43135412879,0.0103141999423169,0.0592586271286427,0.43493495740405,0.999954379829245
"Zm00001eb001590",162.757796051109,0.00629457303350414,0.058583328626072,0.617535390107094,0.999954379829245
"Zm00001eb001600",26.5610391521834,-0.00335305660974589,0.058113268579682,0.795641188800121,0.999954379829245
"Zm00001eb001630",42.1033135978606,-0.000690436963698234,0.0593866162290567,0.85414474834789,0.999954379829245
"Zm00001eb001640",116.883878590917,-0.0501871749980197,0.094923941084184,0.00148885370403836,0.234451919708784
"Zm00001eb001650",108.22762482684,-0.81770408932018,0.244535754490491,2.9593589292729e-05,0.0224972506740518
"Zm00001eb001670",514.087072285043,-0.00861914828955207,0.0569247848211728,0.641128825445578,0.999954379829245
"Zm00001eb001680",484.881279000025,-0.000628371045196828,0.0556397567357231,0.971654404580003,0.999954379829245
"Zm00001eb001700",137.966552548481,0.00814061884294959,0.0591832069547162,0.475821909306235,0.999954379829245
"Zm00001eb001710",402.445058768365,-0.00828128129675334,0.0591538260041614,0.474371199497219,0.999954379829245
"Zm00001eb001720",67.7145878091921,0.001590216733057,0.0593942893657195,0.70388354089188,0.999954379829245
"Zm00001eb001760",29.4146366916982,-0.0225050719060004,0.0649547616429595,0.0377287439614506,0.999954379829245
"Zm00001eb001770",43.2666593278269,-0.00033624360996032,0.0594618922150601,0.878006491317229,0.999954379829245
"Zm00001eb001780",56.6878136668953,-0.0178726512102163,0.0602893829452075,0.314823363201494,0.999954379829245
"Zm00001eb001800",5.56934650409361,-0.00150958933527563,0.0593014940787438,0.771028258366696,NA
"Zm00001eb001810",241.333130161638,0.00726651982325583,0.0572946660352709,0.681148022015073,0.999954379829245
"Zm00001eb001820",6.34844503521922,-0.00523382567931338,0.059418345529909,0.458539864064402,NA
"Zm00001eb001830",602.069729910079,-0.0041213281718698,0.0590908017958582,0.625672977281362,0.999954379829245
"Zm00001eb001840",316.314852320707,-0.314271686708307,0.333485860482098,0.00571854812467875,0.439004109980255
"Zm00001eb001860",1060.78040813504,-0.00200845588255796,0.0590087909299893,0.613098596574652,0.999954379829245
"Zm00001eb001870",261.812931352903,0.18162999086513,0.105152167974294,0.00469225026522242,0.399402893232021
"Zm00001eb001880",305.644941799368,-0.00188910405079021,0.0590501985924129,0.805145304304595,0.999954379829245
"Zm00001eb001890",127.403596227936,0.00740231252786133,0.0572913290610217,0.670226108348015,0.999954379829245
"Zm00001eb001900",1319.71361802959,0.00178981128624948,0.0594362665861633,0.627964204338301,0.999954379829245
"Zm00001eb001910",317.602020493776,0.0206084239598305,0.0590463116468916,0.3598482301357,0.999954379829245
"Zm00001eb001920",3.72680324004728,0.000456229491846197,0.0593456350763166,0.917982796520203,NA
"Zm00001eb001940",627.578682056441,-0.00265722952340162,0.0594349243295077,0.534195520138761,0.999954379829245
"Zm00001eb001950",224.907022614339,-0.00498950720975042,0.0596851726880067,0.21621793377889,0.999954379829245
"Zm00001eb001960",3.49121890604648,5.92841959812269,2.73978152800246,0.000116918379202156,NA
"Zm00001eb001970",3.57572915905087,-0.00769949150024548,0.0600352494717019,0.13052404417822,NA
"Zm00001eb001980",73.5871753371542,0.000399477128811879,0.0583772369669345,0.971669417753869,0.999954379829245
"Zm00001eb001990",8.57427100946781,-0.000106325236774263,0.0594371172000456,0.967135885334787,NA
"Zm00001eb002000",284.231269947507,0.00102589891014521,0.0529192379073134,0.975089645239401,0.999954379829245
"Zm00001eb002010",52.2547095718002,-0.00782328130071323,0.0600833825020462,0.108512082534565,0.999954379829245
"Zm00001eb002020",323.456968974873,0.0253748433472203,0.064579228864365,0.143431071184241,0.999954379829245
"Zm00001eb002030",125.642137647292,0.00304001784197398,0.0590512078411339,0.711223856147114,0.999954379829245
"Zm00001eb002040",516.122722333274,-0.0020095646401099,0.0593583527974995,0.673224897507694,0.999954379829245
"Zm00001eb002060",2740.83372102622,-0.00246298607045152,0.0576604677550169,0.873322350400586,0.999954379829245
"Zm00001eb002070",61.9785855271383,-0.0027027154068368,0.0582084464691197,0.826989208726116,0.999954379829245
"Zm00001eb002080",4.08908490381557,0.00101216753296839,0.0591349264484235,0.881155237636616,NA
"Zm00001eb002090",232.708034088612,-0.0131382466339702,0.0601634661264034,0.30373123735992,0.999954379829245
"Zm00001eb002100",540.64368627903,0.000829958102800796,0.0593607394709131,0.852040721684686,0.999954379829245
"Zm00001eb002170",274.74621382453,0.000206819675844856,0.0592381237398604,0.974948600199315,0.999954379829245
"Zm00001eb002180",584.983135046476,0.00139308177313999,0.056841798291366,0.935858117862038,0.999954379829245
"Zm00001eb002190",9.59039204523719,-0.010417518139761,0.0607046442987593,0.0245614802930779,NA
"Zm00001eb002200",12.2936448752541,-0.00890221087132343,0.060216641555394,0.129450974974509,NA
"Zm00001eb002220",1490.98992667995,0.0410160334789453,0.0622328222343129,0.15850986674942,0.999954379829245
"Zm00001eb002240",29.4532086402118,0.00872862091957464,0.0581362974822576,0.57967889867437,0.999954379829245
"Zm00001eb002250",42.5935920509397,6.50360679309923e-05,0.0594188118490993,0.988714337172702,0.999954379829245
"Zm00001eb002260",752.738571475753,0.0025634146631343,0.057402886308826,0.869327187100123,0.999954379829245
"Zm00001eb002270",1519.6360820775,-0.00448150385905093,0.0596762926526022,0.164997268272458,0.999954379829245
"Zm00001eb002290",4.73860433334087,-3.19965878301257e-05,0.0594616386011997,0.985900704490868,NA
"Zm00001eb002300",7.67362632910293,0.00233916810792117,0.0595140411956286,0.39280113216702,NA
"Zm00001eb002310",3.35714967632172,0.000501671766298663,0.0594676821510733,0.823691375997815,NA
"Zm00001eb002320",615.643280388609,-0.00478998703499908,0.0589044371125017,0.632824406144924,0.999954379829245
"Zm00001eb002330",13.2715485626164,0.00371405025953233,0.0589361063380405,0.687803712813822,NA
"Zm00001eb002380",23.5207681369923,0.000497470509414618,0.0594704027627552,0.826321930766729,0.999954379829245
"Zm00001eb002420",698.365578732822,-0.00209993144772831,0.059158321154078,0.756025056700916,0.999954379829245
"Zm00001eb002430",711.422656640074,0.00868277953201782,0.04763885171909,0.759835753532151,0.999954379829245
"Zm00001eb002440",160.738414697886,-0.00190440013466517,0.0590934067366714,0.791682088680205,0.999954379829245
"Zm00001eb002450",76.7873603768117,0.01246220136815,0.0598356780746907,0.347398989011516,0.999954379829245
"Zm00001eb002460",204.465941295321,0.00589146888592145,0.0591869144384886,0.528507498532077,0.999954379829245
"Zm00001eb002470",109.925529217216,0.0607019736741135,0.0983629589173811,0.036644277069539,0.999954379829245
"Zm00001eb002480",2.07689527490488,0.000803552113295393,0.0594226586668077,0.806602797083347,NA
"Zm00001eb002490",433.651600544281,-0.00308160141878234,0.0588691748059316,0.739925525828989,0.999954379829245
"Zm00001eb002510",89.3113949415933,-0.000754630337189608,0.0594919177211201,0.630689143380237,0.999954379829245
"Zm00001eb002520",326.8840689768,-0.00201924114010244,0.0593493348797171,0.679230636754327,0.999954379829245
"Zm00001eb002530",1107.16575103855,-0.00778266207850787,0.0592394095869896,0.476669191271632,0.999954379829245
"Zm00001eb002540",121.94402239237,0.00604707534909252,0.0584698933001976,0.639810918475647,0.999954379829245
"Zm00001eb002550",121.643791334888,-0.0111693010055119,0.0558093138270393,0.611688696788385,0.999954379829245
"Zm00001eb002560",156.045684956924,-0.0127904176042648,0.0594386968831149,0.391750463773392,0.999954379829245
"Zm00001eb002570",244.662687221505,-0.000970062491047983,0.0579309842008371,0.940038212096176,0.999954379829245
"Zm00001eb002590",69.885501984398,-0.00267804318729783,0.0586886593621174,0.791161896852199,0.999954379829245
"Zm00001eb002600",2.3081198887595,0.000759579173269553,0.0594541163751859,0.773729802344719,NA
"Zm00001eb002610",182.511879750614,-0.0238704096310354,0.0627672371324511,0.212080449878734,0.999954379829245
"Zm00001eb002620",338.482466686959,-0.00162119598463355,0.0593333347230269,0.73746315710411,0.999954379829245
"Zm00001eb002640",959.463217530398,-0.00929092700962802,0.0595899807842542,0.378056952869411,0.999954379829245
"Zm00001eb002660",12.7161848341069,-0.00200440482446999,0.0591620809106011,0.765572865821837,NA
"Zm00001eb002680",488.843308957493,-0.00160671009679864,0.0591113561047181,0.816548805479195,0.999954379829245
"Zm00001eb002690",143.631458233026,-0.00263915075037188,0.0592984074048763,0.650694418159695,0.999954379829245
"Zm00001eb002700",38.1470031033739,0.000157756077163956,0.0594552045932429,0.955269948956106,0.999954379829245
"Zm00001eb002720",4.37010977117765,0.00432229222381156,0.0594395248358303,0.467699475869836,NA
"Zm00001eb002730",4.2456830072223,-0.00394125389647962,0.0596182836322145,0.215690954425194,NA
"Zm00001eb002740",246.188333208206,-0.00342248810015486,0.059236491178992,0.620658520689142,0.999954379829245
"Zm00001eb002780",758.000711536584,-0.00047135115067727,0.0594775077849978,0.793579173452155,0.999954379829245
"Zm00001eb002790",775.855510684141,-0.000310171893950452,0.059471075601593,0.867539206203874,0.999954379829245
"Zm00001eb002800",440.502179598072,-0.000677715322136647,0.0594754880230388,0.733783318369728,0.999954379829245
"Zm00001eb002810",202.200860849936,0.00109289564042939,0.059192074412499,0.864013389406191,0.999954379829245
"Zm00001eb002820",171.630447818482,-0.0026916331817224,0.0590891760137038,0.72313998826398,0.999954379829245
"Zm00001eb002830",141.944391878355,3.58490150891967e-05,0.059376115359227,0.998182883924756,0.999954379829245
"Zm00001eb002840",4.98645108941383,-0.00111762738688694,0.0593493603725289,0.804274859293745,NA
"Zm00001eb002850",608.259939919871,-0.00110604766851746,0.0592018596495489,0.853522391714188,0.999954379829245
"Zm00001eb002860",55.1232110407751,0.00549727734033982,0.0597943071411978,0.112016091137994,0.999954379829245
"Zm00001eb002870",171.706546791076,-7.94668018952939e-06,0.059353958635713,0.993163486867417,0.999954379829245
"Zm00001eb002910",11.9686699301466,0.000767770560884157,0.0595038944904226,0.501654599558274,NA
"Zm00001eb002920",37.3651355986915,-0.00911891644130553,0.0599148421798827,0.284306925941183,0.999954379829245
"Zm00001eb002930",54.2690158634854,-0.00540732383146605,0.0569825997602078,0.745084791875142,0.999954379829245
"Zm00001eb002940",114.910231775374,-0.0834737270230545,0.137474851489782,0.0237722391326734,0.866684723779125
"Zm00001eb002950",28.776289148307,0.000913738518515812,0.0594889103384006,0.62539135487723,0.999954379829245
"Zm00001eb002960",4522.20336579557,-0.00347841355455146,0.0593209549393054,0.572014401438466,0.999954379829245
"Zm00001eb003000",210.092146531767,0.00665453111074722,0.0552904659246001,0.757792631217427,0.999954379829245
"Zm00001eb003010",470.011843775138,-0.0180395106088742,0.0602633955316194,0.316449999291807,0.999954379829245
"Zm00001eb003020",436.443583732979,0.00108256212232008,0.0562412329608165,0.952471155432129,0.999954379829245
"Zm00001eb003030",109.574229511147,-0.00444321212130226,0.059342948882167,0.518713784351123,0.999954379829245
"Zm00001eb003040",500.807216590157,-0.012421493791602,0.0587798465084985,0.451254897773394,0.999954379829245
"Zm00001eb003050",4.08466751543694,-0.000220890974205203,0.0594700224019701,0.912478284334003,NA
"Zm00001eb003070",413.62744916436,-0.00788177078041558,0.0574138135071143,0.645285643237782,0.999954379829245
"Zm00001eb003080",152.069385391553,-0.0102627471689964,0.060496026962539,0.108615173962254,0.999954379829245
"Zm00001eb003090",12.0723709823133,0.000874334352485025,0.059203903357495,0.88730096712919,NA
"Zm00001eb003110",65.8208749333805,-0.00239451382178771,0.0593677402619168,0.628197175946582,0.999954379829245
"Zm00001eb003130",122.198733017171,-0.00185385111681205,0.05926623065959,0.744087986343133,0.999954379829245
"Zm00001eb003140",129.824684631516,-0.000333376985725998,0.0594470556984352,0.89297972715912,0.999954379829245
"Zm00001eb003150",3483.02623445457,-0.000680387857758536,0.0594776321934836,0.721801209869271,0.999954379829245
"Zm00001eb003170",78.4065192262298,0.00259434230825517,0.0586627973925207,0.802348920272418,0.999954379829245
"Zm00001eb003180",1810.49404116694,-0.00367807639198586,0.0592245878337551,0.487465296467597,0.999954379829245
"Zm00001eb003190",247.632443949414,-0.00909592732832494,0.0547375139213594,0.607239913790025,0.999954379829245
"Zm00001eb003200",12.5730836940433,-0.00509473916588185,0.0594102709973937,0.462922487951106,NA
"Zm00001eb003210",272.140592616702,-0.000216649810501249,0.0594429030866064,0.928495010453026,0.999954379829245
"Zm00001eb003220",108.410744950147,0.0125113574186364,0.0597978265510119,0.353828069478355,0.999954379829245
"Zm00001eb003230",43.3355533680861,-0.00261253919416094,0.0586913247342382,0.795012829764482,0.999954379829245
"Zm00001eb003240",160.186513301095,0.00129121263282677,0.0595013969840148,0.482442031559223,0.999954379829245
"Zm00001eb003310",55.922655202159,0.0368362215168858,0.0743011700663053,0.0364317812555206,0.999954379829245
"Zm00001eb003330",49.9514073717052,0.0261572950292723,0.0669878908539697,0.032388290216723,0.980868805123603
"Zm00001eb003340",15.1381871093423,0.000719177791781927,0.058751727045972,0.940055439434381,NA
"Zm00001eb003350",1232.41516628761,-0.000187594268284186,0.0589375428153641,0.979451844171875,0.999954379829245
"Zm00001eb003360",279.662967252466,-0.00254508903406839,0.0593422476515046,0.632256449929184,0.999954379829245
"Zm00001eb003400",16.666873686485,0.0216661578518308,0.063872694584288,0.0973593786617151,NA
"Zm00001eb003420",498.127320148021,-0.00586364326561331,0.0591872009341243,0.524848644517101,0.999954379829245
"Zm00001eb003440",14230.6944139814,-0.000368965876592313,0.0594628930530258,0.846968863506747,0.999954379829245
"Zm00001eb003450",3.98356519372018,6.94736567388404e-05,0.0594266574487135,0.983725214167611,NA
"Zm00001eb003460",795.22898336403,-0.000720694125003157,0.0594530761474727,0.775698575017276,0.999954379829245
"Zm00001eb003480",438.665002047815,0.000333050771596995,0.0582915420837953,0.977287631798294,0.999954379829245
"Zm00001eb003490",2358.77409901578,0.000869777619405501,0.0588803093935523,0.926689145665958,0.999954379829245
"Zm00001eb003510",296.012135598384,-0.00308779208199588,0.058928082922232,0.727573426433842,0.999954379829245
"Zm00001eb003520",7.82309079889693,7.21132286374961e-05,0.0594730744702911,0.97526982572676,NA
"Zm00001eb003540",1674.47914681475,-0.00150873764185802,0.0591630005409485,0.814364869632534,0.999954379829245
"Zm00001eb003550",1114.74347573237,0.00416197880671291,0.0594579925923356,0.458933199634914,0.999954379829245
"Zm00001eb003560",8.61871325585493,0.00344445540076116,0.0589974439824205,0.694914657296314,NA
"Zm00001eb003570",57.1926184510776,0.00329142042662714,0.0593478132997076,0.578119935669627,0.999954379829245
"Zm00001eb003580",109.256469937206,0.00489623301301722,0.0593092088178117,0.521524354713617,0.999954379829245
"Zm00001eb003630",1.70208390610397,0.000353625567522247,0.0594428099550147,0.899101697619216,NA
"Zm00001eb003650",258.31832660151,0.0053141087895267,0.0589116937536725,0.610545462482386,0.999954379829245
"Zm00001eb003660",7.71817572184571,0.00248240212749951,0.0595017477432135,0.432881956100966,NA
"Zm00001eb003670",199.560990218718,-0.0109573023916092,0.060492837400942,0.159993727572252,0.999954379829245
"Zm00001eb003690",231.613276811401,0.00222412055977205,0.0577613571558782,0.874831724413089,0.999954379829245
"Zm00001eb003700",52.8120717486001,0.00205930383265523,0.0594338414614145,0.598040236079032,0.999954379829245
"Zm00001eb003730",4924.75670944665,-0.00118572626395532,0.0590553940183906,0.86768094488094,0.999954379829245
"Zm00001eb003740",3.40438097065399,-0.00115758345084182,0.0592334816961637,0.841576216387175,NA
"Zm00001eb003750",201.246264483787,0.0507773718693451,0.0807513731504664,0.0757204577523697,0.999954379829245
"Zm00001eb003760",176.634670220352,-0.0023419095724467,0.0591397357680293,0.7401248026505,0.999954379829245
"Zm00001eb003780",150.230510039641,-0.00512748626388995,0.0594585339273875,0.438218883521151,0.999954379829245
"Zm00001eb003790",5.39579867833382,-0.000908086628670543,0.0592907176569985,0.85931649596349,NA
"Zm00001eb003810",694.142504290966,0.0752368290563296,0.0859357298869645,0.0554965842792818,0.999954379829245
